Title,Link,Label,Source
Fact Check: This woman was not a doctor who died of coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-woman-was-not-doctor-who-died-coronavirus-1671088-2020-04-25,Mostly lies,India Today
Fact check- Fictitious Facebook post with unrelated picture looks for shares with emotional Covid-19 story,https://www.indiatoday.in/fact-check/story/fact-check-facebook-post-woman-covid-19-patient-fake-viral-social-media-1670350-2020-04-24,Mostly lies,India Today
Fact Check: Do not believe this emotional viral story with father-child photograph,https://www.indiatoday.in/fact-check/story/fact-check-do-not-believe-this-emotional-viral-story-with-father-child-photograph-1670254-2020-04-23,Absolutely lies,India Today
Fact Check: Has MHA ordered arrest of firm owner if employee tests Covid positive?,https://www.indiatoday.in/fact-check/story/fact-check-has-mha-ordered-arrest-of-firm-owner-if-employee-tests-covid-positive-1669956-2020-04-22,Mostly lies,India Today
Fact Check: Did Germany send China a��130 billion�bill for coronavirus damages?,https://www.indiatoday.in/fact-check/story/fact-check-did-germany-send-china-130-billion-bill-coronavirus-damages-1669551-2020-04-21,Absolutely lies,India Today
"Fact Check: No, Canadian PM Trudeau is not packing Covid-19 relief materials",https://www.indiatoday.in/fact-check/story/fact-check-no-canadian-pm-trudeau-not-packing-covid-19-relief-materials-1669525-2020-04-21,Half True,India Today
Fact Check: Netas push dubious website on social media urging donations for PM CARES,https://www.indiatoday.in/msn-itt/story/fact-check-netas-push-dubious-website-on-social-media-urging-donations-for-pm-cares-1669119-2020-04-20,No conclusion,India Today
Fact Check: Video of man putting his spit on bread packets is old and not from India,https://www.indiatoday.in/fact-check/story/fact-check-video-man-putting-his-spit-bread-packets-is-old-and-not-india-1669006-2020-04-20,Mostly lies,India Today
Fact Check: Viral post appealing for Facebook shares for �Covid-19 patient� is fictitious,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-appealing-for-facebook-shares-for-covid-19-patient-is-fictitious-1668498-2020-04-18,Mostly lies,India Today
Fact Check: Yediyurappa did not attend Kumaraswamy Junior�s wedding amid lockdown,https://www.indiatoday.in/fact-check/story/fact-check-yediyurappa-did-not-attend-kumaraswamy-junior-s-wedding-amid-lockdown-1668442-2020-04-18,Half True,India Today
Fact Check: Baseless rumours about slashing pension create panic,https://www.indiatoday.in/fact-check/story/fact-check-baseless-rumours-about-slashing-pension-create-panic-1667765-2020-04-16,Mostly lies,India Today
Fact Check: Video of mufti challenging lockdown order is from Pakistan and not India,https://www.indiatoday.in/fact-check/story/fact-check-video-of-mufti-challenging-lockdown-order-is-from-pakistan-and-not-india-1667404-2020-04-16,Mostly lies,India Today
"Fact Check: No, this woman was not raped inside a corona isolation ward",https://www.indiatoday.in/fact-check/story/fact-check-no-woman-not-raped-inside-corona-isolation-ward-1667386-2020-04-15,Mostly lies,India Today
Fact Check: Are Chinese being barred in Australian supermarkets over Covid fears?,https://www.indiatoday.in/fact-check/story/fact-check-are-chinese-being-barred-in-australian-supermarkets-over-covid-fears-1667380-2020-04-15,Mostly lies,India Today
Fact Check: Old video of man being thrashed falsely linked to corona lockdown,https://www.indiatoday.in/fact-check/story/old-video-man-being-thrashed-falsely-linked-coronavirus-lockdown-1666977-2020-04-14,Mostly lies,India Today
Fact Check: Photo of Muslims offering namaaz in groups is not from India,https://www.indiatoday.in/fact-check/story/muslims-offering-namaaz-viral-not-india-1666842-2020-04-14,Half True,India Today
Fact Check: Still from TV series goes viral as docs dying of coronavirus in Italy,https://www.indiatoday.in/fact-check/story/still-from-tv-series-goes-viral-doctors-dying-coronavirus-italy-1666616-2020-04-13,Half True,India Today
Fact Check: Truth behind 'lockdown violators' cleaning lake in Karnataka,https://www.indiatoday.in/fact-check/story/truth-behind-lockdown-violators-cleaning-lake-karnataka-1666510-2020-04-13,Half True,India Today
Fact Check: Do not believe this hoax about funeral home worker cremated alive while taking a nap,https://www.indiatoday.in/fact-check/story/do-not-believe-this-hoax-about-funeral-home-worker-cremated-alive-while-taking-nap-1666477-2020-04-13,Absolutely lies,India Today
Fact Check: Worried over getting coronavirus from your pet? Here is the truth,https://www.indiatoday.in/fact-check/story/fact-check-worried-over-getting-coronavirus-from-your-pet-here-is-the-truth-1666447-2020-04-13,Half True,India Today
Fact Check: Image of Bangladeshi immigrants in Malaysia viral as plight of 'Hindus' in India,https://www.indiatoday.in/fact-check/story/image-bangladeshi-immigrants-malaysia-viral-plight-hindus-india-1665979-2020-04-11,Mostly lies,India Today
Fact Check: Relief materials being sold at grocery shop? Video is from Pakistan,https://www.indiatoday.in/fact-check/story/fact-check-video-rations-exchange-grocery-pakistan-1665842-2020-04-11,Mostly lies,India Today
Fact Check: Fake quote about coronavirus impact on economy attributed to Ratan Tata,https://www.indiatoday.in/fact-check/story/fact-check-fake-quote-about-coronavirus-impact-on-economy-attributed-to-ratan-tata-1665669-2020-04-10,Absolutely lies,India Today
Fact Check: Do kalonji seeds have the 'miracle drug' US is after?,https://www.indiatoday.in/fact-check/story/fact-check-can-kalonji-seeds-cure-covid-19-truth-behind-viral-myth-busted-1665269-2020-04-10,Mostly lies,India Today
Fact Check: Viral post about death of woman doctor due to Covid-19 with communal angle is misleading,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-about-death-of-woman-doctor-due-to-covid-19-with-communal-angle-is-misleading-1665251-2020-04-09,Mostly lies,India Today
"Fact Check: Fake sanitisers seized in Bangladesh, pics viral in India with communal spin",https://www.indiatoday.in/fact-check/story/fake-sanitisers-seized-bangladesh-pics-viral-india-with-communal-spin-1664927-2020-04-09,Mostly lies,India Today
"Fact Check: Pakistan news channel Dawn falls for fake handle, telecasts Boris Johnson's death",https://www.indiatoday.in/fact-check/story/fact-check-pakistan-news-channel-dawn-falls-fake-handle-uk-pm-boris-johnson-death-1664492-2020-04-08,Absolutely lies,India Today
Fact Check: False claim about Maulana Saad donating Rs 1 crore to PM CARES goes viral,https://www.indiatoday.in/fact-check/story/fact-check-false-claim-maulana-saad-donating-pm-cares-viral-1664466-2020-04-07,Absolutely lies,India Today
Fact Check: False warnings about robbers handing out anesthesia-laden masks go viral,https://www.indiatoday.in/fact-check/story/fact-check-false-warnings-about-robbers-handing-out-anesthesia-laden-masks-go-viral-1664120-2020-04-07,Mostly lies,India Today
Fact Check: Truth of corona conspiracy theory behind arrest of Harvard professor,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,Mostly lies,India Today
Fact Check: Did Brazilians observe PM Modi's 'lights out' call?,https://www.indiatoday.in/fact-check/story/did-brazilians-observe-pm-modi-lights-out-call-1663624-2020-04-05,Mostly lies,India Today
Fact Check: Viral lockdown phases to control Covid-19 have not been endorsed by WHO,https://www.indiatoday.in/fact-check/story/fact-check-viral-lockdown-phases-control-covid-19-not-endorsed-who-1663542-2020-04-05,Mostly lies,India Today
Fact Check: Rahul and Priyanka Gandhi's old video shared with coronavirus twist,https://www.indiatoday.in/fact-check/story/fact-check-rahul-and-priyanka-gandhi-s-old-video-shared-with-coronavirus-twist-1663502-2020-04-05,Absolutely lies,India Today
Fact Check: Misleading claim about Covid-19 patient goes viral,https://www.indiatoday.in/fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04,Half True,India Today
Fact Check: Viral video of Pope kissing feet of people has no relation to coronavirus,https://www.indiatoday.in/fact-check/story/viral-video-pope-francis-kissing-feet-people-relation-coronavirus-1662655-2020-04-02,Mostly lies,India Today
Fact Check: This India Today screenshot about extension of lockdown is doctored,https://www.indiatoday.in/fact-check/story/fact-check-this-india-today-screenshot-about-extension-of-lockdown-is-doctored-1662622-2020-04-02,Absolutely lies,India Today
"Fact Check: No, Disaster Management Act does not restrict citizens to post updates on Covid-19",https://www.indiatoday.in/fact-check/story/fact-check-no-disaster-management-act-does-not-restrict-citizens-to-post-updates-on-covid-19-1662457-2020-04-02,Mostly lies,India Today
Fact Check: Video of prayers shared as people sneezing to spread coronavirus at Nizamuddin,https://www.indiatoday.in/fact-check/story/video-prayers-shared-people-sneezing-spread-coronavirus-nizamuddin-1662287-2020-04-01,Mostly lies,India Today
Fact Check: Did Bill Gates call coronavirus 'a great corrector'?,https://www.indiatoday.in/fact-check/story/did-bill-gates-coronavirus-great-corrector-truth-covid19-1662280-2020-04-01,Absolutely lies,India Today
Fact Check: Viral post saying Italians are throwing their money on the streets is false,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-italians-are-throwing-their-money-on-the-streets-is-false-1661898-2020-03-31,Absolutely lies,India Today
Fact Check: Can UV rays from sunlight kill coronavirus?,https://www.indiatoday.in/fact-check/story/uv-rays-sunlight-kill-novel-coronavirus-uvc-sun-covid19-1661834-2020-03-31,Mostly lies,India Today
Fact Check: This is not filmmaker Sudhir Mishra getting beaten up by police,https://www.indiatoday.in/fact-check/story/fact-check-this-is-not-filmmaker-sudhir-mishra-getting-beaten-police-1661392-2020-03-30,Absolutely lies,India Today
"Fact Check: No, Air India is not evacuating Indians stranded in UK",https://www.indiatoday.in/fact-check/story/fact-check-no-air-india-is-not-evacuating-indians-stranded-in-uk-1661314-2020-03-30,Mostly lies,India Today
Fact Check: WHO never asked people to avoid bakery items due to coronavirus,https://www.indiatoday.in/fact-check/story/who-never-asked-people-avoid-bakery-items-due-to-coronavirus-1661076-2020-03-29,Mostly lies,India Today
Fact Check: Did a policeman get beaten up while enforcing corona lockdown?,https://www.indiatoday.in/fact-check/story/did-policeman-get-beaten-up-while-enforcing-corona-lockdown-1660775-2020-03-28,Mostly lies,India Today
"Fact Check: No, US health body has not recommended shaving facial hair to prevent coronavirus",https://www.indiatoday.in/fact-check/story/no-us-health-body-has-not-recommended-shaving-facial-hair-prevent-coronavirus-1660754-2020-03-28,Absolutely lies,India Today
Fact Check: Don't believe this home remedy to cure Covid-19,https://www.indiatoday.in/fact-check/story/do-not-believe-this-home-remedy-cure-covid-19-1660728-2020-03-28,Mostly lies,India Today
Fact Check: No Delhi doctor died due to coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-no-delhi-doctor-died-due-to-coronavirus-1660510-2020-03-27,Mostly lies,India Today
Fact Check: Are lions being used to enforce lockdown in Russia?,https://www.indiatoday.in/fact-check/video/fact-check-are-lions-being-used-to-enforce-lockdown-in-russia-1660498-2020-03-27,No conclusion,India Today
Fact Check: Viral post saying Italian PM surrendered to Covid-19 is fake,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-italian-pm-surrendered-to-covid-19-is-fake-1660310-2020-03-27,Mostly lies,India Today
"Fact check: No, Jio has not offered Rs 498 free recharge amid coronavirus lockdown",https://www.indiatoday.in/fact-check/story/fact-check-no-jio-has-not-offered-rs-498-free-recharge-amid-coronavirus-lockdown-1660265-2020-03-27,Mostly lies,India Today
Fact Check: This viral video of mass graves is not from Italy but from a TV series,https://www.indiatoday.in/fact-check/story/viral-video-mass-graves-dead-bodies-italy-tv-series-pandemic-1660116-2020-03-26,Mostly lies,India Today
Fact check: Audio clip stating 59 positive coronavirus cases in Nagpur is fake,https://www.indiatoday.in/fact-check/story/fact-check-audio-clip-stating-59-positive-coronavirus-cases-in-nagpur-is-fake-1660112-2020-03-26,Absolutely lies,India Today
Fact Check: Old pictures of Kanika Kapoor with Prince Charles go viral after coronavirus hits royal family,https://www.indiatoday.in/fact-check/story/old-pictures-kanika-kapoor-prince-charles-viral-coronavirus-royal-1659755-2020-03-26,Absolutely lies,India Today
Fact Check: Visuals from Croatia earthquake passed off as corona crisis in Italy,https://www.indiatoday.in/fact-check/story/fact-check-visuals-croatia-earthquake-passed-corona-crisis-italy-1659743-2020-03-25,Half True,India Today
Fact Check: Are coronavirus tests most expensive in India?,https://www.indiatoday.in/fact-check/story/fact-check-are-coronavirus-tests-most-expensive-in-india-1659724-2020-03-25,Mostly lies,India Today
"Fact Check: No, Olympics did not redesign its logo on social distancing theme",https://www.indiatoday.in/fact-check/story/no-olympics-did-not-redesign-its-logo-on-social-distancing-theme-1659321-2020-03-24,Mostly lies,India Today
Fact Check: Viral post claims China's whistleblower doctor suggested tea cures Covid-19,https://www.indiatoday.in/fact-check/story/viral-post-china-whistleblower-doctor-tea-cures-coronavirus-1659303-2020-03-24,Mostly lies,India Today
Fact Check: Love in the time of Corona? Know the truth behind this viral image,https://www.indiatoday.in/fact-check/story/fact-check-love-in-time-corona-know-truth-behind-this-viral-image-italy-couple-covid-19-doctor-1659263-2020-03-24,Mostly lies,India Today
Fact Check: Police did not fix timings for grocery and medical stores in Mumbai,https://www.indiatoday.in/fact-check/story/fact-check-police-did-not-fix-timings-for-grocery-and-medical-stores-in-mumbai-1659252-2020-03-24,Absolutely lies,India Today
Fact Check: Do you risk burning your hands after applying sanitisers?,https://www.indiatoday.in/fact-check/story/fact-check-viral-sanitiser-burn-1659085-2020-03-24,Absolutely lies,India Today
"Fact Check: No, Dr Trehan did not say Indian govt will declare national emergency",https://www.indiatoday.in/fact-check/story/fact-check-no-dr-trehan-did-not-say-indian-govt-will-declare-national-emergency-1658838-2020-03-23,Absolutely lies,India Today
Fact Check: False message of Assam lockdown goes viral amid Covid-19 scare,https://www.indiatoday.in/fact-check/story/fact-check-false-message-of-assam-lockdown-goes-viral-amid-covid-19-scare-1658824-2020-03-23,Absolutely lies,India Today
"Fact Check: No, this is not the PM of Italy crying over Covid-19 deaths",https://www.indiatoday.in/fact-check/story/fact-check-no-this-is-not-the-pm-of-italy-crying-over-covid-19-deaths-1658798-2020-03-23,Mostly lies,India Today
Fact Check: Image of Covid-19 testing kit passed off as vaccine on social media,https://www.indiatoday.in/fact-check/story/covid-19-testing-kit-fact-check-coronavirus-1658750-2020-03-23,Mostly lies,India Today
Fact Check: Holding breath for 10 seconds is not a coronavirus test,https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,Absolutely lies,India Today
"Fact Check: No, Putin has not unleashed lions on Russian streets to enforce Corona lockdown",https://www.indiatoday.in/fact-check/story/fact-check-no-putin-has-not-unleashed-lions-on-russian-streets-to-enforce-corona-lockdown-1658566-2020-03-23,Mostly lies,India Today
Fact Check: This picture of coffins has no relation to Covid-19 deaths in Italy,https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22,Half True,India Today
Fact Check: Has the Covid-19 lockdown returned dolphins and swans to Italian waterways?,https://www.indiatoday.in/fact-check/story/has-covid19-lockdown-returned-dolphins-swans-italian-waterways-1658457-2020-03-22,Mostly lies,India Today
"Fact Check: No, clapping together at 5 pm during Janta curfew will not kill coronavirus",https://www.indiatoday.in/fact-check/story/fact-check-no-clapping-together-at-5-pm-during-janta-curfew-will-not-kill-coronavirus-1658438-2020-03-22,Mostly lies,India Today
Fact Check: Truth behind video of people rioting on London streets fearing coronavirus lockdown,https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-video-people-rioting-on-london-streets-fearing-coronavirus-lockdown-1658310-2020-03-22,Half True,India Today
Fact Check: Social media users give misleading twist to PM Modi's concept of 'Janta curfew',https://www.indiatoday.in/fact-check/story/social-media-users-give-misleading-twist-pm-modi-janta-curfew-1658195-2020-03-21,Half True,India Today
Is US President Donald Trump infected with coronavirus?,https://www.indiatoday.in/fact-check/video/is-us-president-donald-trump-infected-with-coronavirus-1658160-2020-03-21,No conclusion,India Today
"Fact Check: No, this COVID-19 patient is not the wife of Canadian PM Justin Trudeau",https://www.indiatoday.in/fact-check/story/fact-check-no-this-covid-19-patient-is-not-the-wife-of-canadian-pm-justin-trudeau-1658145-2020-03-21,Half True,India Today
Is this how Chinese police is catching coronavirus patients?,https://www.indiatoday.in/fact-check/video/is-this-how-chinese-police-is-catching-coronavirus-patients-1657937-2020-03-20,No conclusion,India Today
Fact check: False coronavirus quote attributed to US President Donald Trump,https://www.indiatoday.in/fact-check/story/false-coronavirus-quote-attributed-us-president-donald-trump-1657927-2020-03-20,Absolutely lies,India Today
Fact check: Panic buying in Germany? This video is 9 years old,https://www.indiatoday.in/fact-check/story/panic-buying-germany-viral-video-shopping-ration-aldi-store-1657875-2020-03-20,Mostly lies,India Today
"Fact Check: No, US President Donald Trump is not being treated for coronavirus",https://www.indiatoday.in/fact-check/story/us-president-donald-trump-treated-coronavirus-positive-1657575-2020-03-19,Absolutely lies,India Today
Fact Check: This viral audio clip on coronavirus is not Dr Devi Shetty's,https://www.indiatoday.in/fact-check/story/viral-audio-clip-coronavirus-not-dr-devi-shetty-1657486-2020-03-19,Mostly lies,India Today
Fact Check: Bogus info about govt spraying chemicals to kill coronavirus goes viral,https://www.indiatoday.in/fact-check/story/bogus-info-spraying-chemicals-kill-coronavirus-viral-truth-1657189-2020-03-19,Absolutely lies,India Today
Fact Check: Know the truth behind viral video of passenger agitation at Delhi airport,https://www.indiatoday.in/fact-check/story/fact-check-know-the-truth-behind-viral-video-of-passenger-agitation-at-delhi-airport-1657181-2020-03-19,Half True,India Today
Fact Check: Viral message of Chennai veggies markets shutting due to coronavirus is a hoax,https://www.indiatoday.in/fact-check/story/fact-check-viral-message-of-chennai-veggies-markets-shutting-due-to-coronavirus-is-a-hoax-1657146-2020-03-18,Absolutely lies,India Today
Fact Check: Do not trust this viral remedy of using hairdryer to cure coronavirus,https://www.indiatoday.in/fact-check/story/coronavirus-home-remedies-hairdryer-hot-air-application-true-false-1656975-2020-03-18,Mostly lies,India Today
Fact Check: Donald Trump never said coronavirus vaccine is ready for use,https://www.indiatoday.in/fact-check/story/donald-trump-coronavirus-vaccine-ready-use-roche-1656674-2020-03-18,Half True,India Today
"Fact Check: No, gargling with warm salt water can't save you from coronavirus",https://www.indiatoday.in/fact-check/story/fact-check-no-gargling-with-warm-salt-water-can-t-save-you-from-coronavirus-1656600-2020-03-17,Mostly lies,India Today
Fact Check: Dubious websites offer free masks on behalf of PM Modi to fight coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-dubious-websites-offer-free-masks-on-behalf-of-pm-modi-to-fight-coronavirus-1656153-2020-03-16,Absolutely lies,India Today
Fact Check: Pro-democracy clash in Hong Kong passed off as China's crackdown on coronavirus patients,https://www.indiatoday.in/fact-check/story/fact-check-pro-democracy-clash-hong-kong-passed-off-as-china-crackdown-coronavirus-patients-1656122-2020-03-16,Mostly lies,India Today
"Fact Check: Actor Tom Hanks is taken ill by COVID-19, but this is a hoax",https://www.indiatoday.in/fact-check/story/fact-check-actor-tom-hanks-taken-ill-covid-19-but-this-is-a-hoax-1655821-2020-03-15,Absolutely lies,India Today
Fact Check: Netizens blame Yogi govt in UP for shocking old incident,https://www.indiatoday.in/fact-check/story/netizens-blame-yogi-govt-up-shocking-old-incident-1655803-2020-03-15,Half True,India Today
Fact Check: Take this novel coronavirus vaccine claim with a pinch of salt,https://www.indiatoday.in/fact-check/story/novel-coronavirus-vaccine-claim-israel-truth-1655336-2020-03-14,Half True,India Today
Fact Check: This viral sign taking a dig at Islam is not a real billboard,https://www.indiatoday.in/fact-check/story/billboard-australia-islam-claim-fact-check-1655189-2020-03-13,Absolutely lies,India Today
Fact Check: World is not going to end on April 29,https://www.indiatoday.in/fact-check/story/fact-check-world-not-going-to-end-on-april-29-1654963-2020-03-12,Half True,India Today
"Fact Check: No, this US hospital did not say alcohol can keep Covid-19 at bay",https://www.indiatoday.in/fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12,Mostly lies,India Today
"Fact Check: No, China is not supplying Quran as antidote to coronavirus",https://www.indiatoday.in/fact-check/story/china-not-supplying-quran-as-antidote-coronavirus-1654559-2020-03-11,Mostly lies,India Today
Fact Check: Social Media users fall for post by BJP's parody account ridiculing Jyotiraditya Scindia,https://www.indiatoday.in/fact-check/story/fact-check-social-media-users-fall-for-post-by-bjp-parody-account-ridiculing-jyotiraditya-scindia-1654411-2020-03-11,Absolutely lies,India Today
Fact Check: Bullied Australian kid Quaden Bayles did not commit suicide,https://www.indiatoday.in/fact-check/story/fact-check-bullied-australian-kid-quaden-bayles-did-not-commit-suicide-1654081-2020-03-09,Absolutely lies,India Today
Fact Check: Women's Day picture from Maharashtra goes viral with misleading claim,https://www.indiatoday.in/fact-check/story/fact-check-women-day-picture-maharashtra-goes-viral-misleading-claim-1653748-2020-03-08,Mostly lies,India Today
Fact Check: Old image from Kashmir linked to Delhi violence,https://www.indiatoday.in/fact-check/story/fact-check-old-image-kashmir-linked-delhi-violence-1653494-2020-03-07,Half True,India Today
Fact Check: Pope Francis is down with a common cold and not coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-pope-francis-is-down-with-a-common-cold-and-not-coronavirus-1653196-2020-03-06,Mostly lies,India Today
Fact Check: Social media raps a flawed tune. Eminem is not down with coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-social-media-raps-a-flawed-tune-eminem-is-not-down-with-coronavirus-1652459-2020-03-04,Absolutely lies,India Today
Fact Check: Old video of smuggled currency notes falsely linked to Delhi violence,https://www.indiatoday.in/fact-check/story/fact-check-old-video-of-smuggled-currency-notes-falsely-linked-to-delhi-violence-1652419-2020-03-04,Mostly lies,India Today
Fact Check: Taliban suicide bomber passed off as Delhi riot accused,https://www.indiatoday.in/fact-check/story/fact-check-taliban-suicide-bomber-passed-off-as-delhi-riot-accused-1652145-2020-03-03,Mostly lies,India Today
Fact Check: Delhi govt advert for riot victims morphed with communal twist,https://www.indiatoday.in/fact-check/story/fact-check-delhi-govt-advert-for-riot-victims-morphed-with-communal-twist-1652132-2020-03-03,Absolutely lies,India Today
Fact Check: Image of injured Syrian child passed off as victim of Delhi violence,https://www.indiatoday.in/fact-check/story/fact-check-image-injured-syrian-child-passed-off-as-victim-delhi-violence-1652107-2020-03-03,Absolutely lies,India Today
Fact Check: Disgusting video of woman mixing urine in food goes viral with communal spin,https://www.indiatoday.in/fact-check/story/disgusting-video-woman-mixing-urine-food-goes-viral-with-communal-spin-1651746-2020-03-02,Half True,India Today
Fact Check: This post on biryani is too sour to consume,https://www.indiatoday.in/fact-check/story/fact-check-this-post-on-biryani-is-too-sour-to-consume-1651710-2020-03-02,Absolutely lies,India Today
"Fact Check: No, this is not the son of IB operative Ankit Sharma killed in Delhi riots",https://www.indiatoday.in/fact-check/story/no-this-is-not-the-son-of-ib-operative-ankit-sharma-killed-in-delhi-riots-1651405-2020-03-01,Half True,India Today
Fact Check: Viral picture of woman hugging crying kids is not from India,https://www.indiatoday.in/fact-check/story/viral-picture-woman-hugging-crying-kids-not-india-1651401-2020-03-01,Mostly lies,India Today
"Fact Check: No, this picture is not about brutality of Delhi Police",https://www.indiatoday.in/fact-check/story/fact-check-no-this-picture-is-not-about-brutality-of-delhi-police-1650966-2020-02-28,Absolutely lies,India Today
Fact Check: This viral video of police lathi-charge is not from Delhi ,https://www.indiatoday.in/fact-check/story/fact-check-viral-video-police-lathi-charge-not-delhi-1650859-2020-02-28,Half True,India Today
Fact Check: Delhi�s infamous Shahrukh has nothing to do with this budding actor,https://www.indiatoday.in/fact-check/story/shahrukh-delhi-violence-1650347-2020-02-26,Absolutely lies,India Today
Fact Check: Fake news about DCP�s death in Delhi violence goes viral,https://www.indiatoday.in/fact-check/story/fake-news-dcp-amit-sharma-1649984-2020-02-25,Mostly lies,India Today
Fact Check: This story about woman falling from Eiffel Tower is too good to be true,https://www.indiatoday.in/fact-check/story/fact-check-this-story-about-woman-falling-from-eiffel-tower-is-too-good-to-be-true-1649618-2020-02-24,Mostly lies,India Today
"Fact Check: Taj Mahal being hosed down to welcome Donald Trump? No, this is not Agra",https://www.indiatoday.in/fact-check/story/fact-check-taj-mahal-being-hosed-down-to-welcome-donald-trump-no-this-is-not-agra-1649593-2020-02-24,Half True,India Today
Fact Check: BR Ambedkar's great-grandson mistakes cattle breed for caste,https://www.indiatoday.in/fact-check/story/fact-check-br-ambedkar-great-grandson-mistakes-cattle-breed-for-caste-1649304-2020-02-23,Mostly lies,India Today
Fact Check: This is not the bike accident video of Tamil actor Ajith Kumar,https://www.indiatoday.in/fact-check/story/fact-check-this-is-not-the-bike-accident-video-of-tamil-actor-ajith-kumar-1649088-2020-02-22,Mostly lies,India Today
"Fact Check: Before Trump�s visit, slum image from Mumbai passed off as Gujarat on social media",https://www.indiatoday.in/fact-check/story/fact-check-before-trump-s-visit-slum-image-from-mumbai-passed-off-as-gujarat-on-social-media-1648991-2020-02-22,Mostly lies,India Today
Fact Check: Porn pics used to cook up a story about rape by Indian soldiers,https://www.indiatoday.in/fact-check/story/fact-check-porn-pics-used-to-cook-up-a-story-about-rape-by-indian-soldiers-1648833-2020-02-21,Absolutely lies,India Today
"Fact Check: No, this is not a fingerprint shaped village in Germany",https://www.indiatoday.in/fact-check/story/fact-check-no-this-is-not-a-fingerprint-shaped-village-in-germany-1648749-2020-02-21,Absolutely lies,India Today
"Fact Check: Before US president�s visit, a sensational Trump lookalike video goes viral",https://www.indiatoday.in/fact-check/story/fact-check-before-us-president-s-visit-a-sensational-trump-lookalike-video-goes-viral-1648457-2020-02-20,Absolutely lies,India Today
"Fact check: No, these dogs were not killed in Gujarat for Donald Trump's visit",https://www.indiatoday.in/fact-check/story/fact-check-no-these-dogs-were-not-killed-in-gujarat-for-donald-trump-visit-1648459-2020-02-20,Absolutely lies,India Today
"Fact Check: No, India has not developed any treatment for coronavirus",https://www.indiatoday.in/fact-check/story/fact-check-no-india-has-not-developed-any-treatment-for-coronavirus-1648091-2020-02-19,Mostly lies,India Today
Fact Check: Picture of honour killing victim passed off as Pulwama martyr,https://www.indiatoday.in/fact-check/story/fact-check-picture-honour-killing-victim-passed-off-pulwama-martyr-1647647-2020-02-18,Mostly lies,India Today
Fact Check: This is not Netaji Subhash Chandra Bose�s wife Emilie Schenkl,https://www.indiatoday.in/fact-check/story/fact-check-this-is-not-netaji-subhash-chandra-bose-s-wife-emilie-schenkl-1647624-2020-02-18,Mostly lies,India Today
Fact Check: Do not believe this hoax about the death of Kobe Bryant�s wife,https://www.indiatoday.in/fact-check/story/fact-check-do-not-believe-this-hoax-about-the-death-of-kobe-bryant-s-wife-1647414-2020-02-17,Absolutely lies,India Today
Is Coronavirus a secret Chinese bio-warfare weapon?,https://www.indiatoday.in/fact-check/video/is-coronavirus-a-secret-chinese-bio-warfare-weapon-1647376-2020-02-17,No conclusion,India Today
Fact Check: Old photo of Rahul Gandhi and Arvind Kejriwal goes viral with misleading claim,https://www.indiatoday.in/fact-check/story/fact-check-old-photo-of-rahul-gandhi-and-arvind-kejriwal-goes-viral-with-misleading-claim-1647083-2020-02-16,Half True,India Today
Fact Check: Viral video of eviction drive in Odisha passed off as Yogi's Uttar Pradesh,https://www.indiatoday.in/fact-check/story/fact-check-viral-video-of-eviction-drive-in-odisha-passed-off-as-yogi-uttar-pradesh-1647066-2020-02-16,Half True,India Today
Fact Check: This video of a Sikh procession has nothing to do with Shaheen Bagh,https://www.indiatoday.in/fact-check/story/sikh-procession-shaheen-bagh-delhi-viral-sultanpur-lodhi-punjab-1646876-2020-02-15,Absolutely lies,India Today
Who are these impostors in Shaheen Bagh?,https://www.indiatoday.in/fact-check/video/who-are-these-impostors-in-shaheen-bagh-1646629-2020-02-15,No conclusion,India Today
Fact Check: Amanatullah Khan's tweet doctored to give it communal twist,https://www.indiatoday.in/fact-check/story/fact-check-amanatullah-khan-tweet-doctored-to-give-it-communal-twist-1646234-2020-02-13,Absolutely lies,India Today
Fact Check: Did Manoj Tiwari break into tears on TV after knowing Delhi exit poll results?,https://www.indiatoday.in/fact-check/story/fact-check-did-manoj-tiwari-break-into-tears-on-tv-after-knowing-delhi-exit-poll-results-1646240-2020-02-13,Half True,India Today
"Fact Check: Old, unrelated video of bats streaming out from a roof linked to coronavirus outbreak",https://www.indiatoday.in/fact-check/story/fact-check-old-unrelated-video-of-bats-streaming-out-from-a-roof-linked-to-coronavirus-outbreak-1646095-2020-02-13,Mostly lies,India Today
